observations,exceptions,observed_exception_rate,expected_exception_rate,lr_statistic,p_value
956.0,28.0,0.029288702928870293,0.050000000000000044,10.078580569037655,0.001500028436393461
956.0,4.0,0.0041841004184100415,0.010000000000000009,4.182252330410989,0.04084937876172359
