Date,GARCH_11_Volatility,GJR_GARCH_Volatility
2023-04-10,0.004742122047057535,0.00409604863496633
2023-04-11,0.00477295109407959,0.004332020305386112
2023-04-12,0.004535748368828668,0.004179410932687044
2023-04-13,0.004356397033467784,0.004086057141037967
2023-04-14,0.0044953306015768565,0.00399946500359249
2023-04-17,0.004415298760322076,0.004051482139617798
2023-04-18,0.004346481958368086,0.004101986928842962
2023-04-19,0.004138250574147574,0.003961311372028903
2023-04-20,0.003945622507643012,0.0038293830164969696
2023-04-21,0.0037820786655459976,0.0037196330134290755
2023-04-24,0.003644743216153346,0.003632153926853425
2023-04-25,0.003657866176792858,0.0035453593412401907
2023-04-26,0.003612766446146458,0.003572489417782591
2023-04-27,0.0041750826167009925,0.00435598476663741
2023-04-28,0.004712496362300845,0.004303299629900272
2023-05-01,0.0052372250734823945,0.004271020754250228
2023-05-02,0.005920760321942346,0.005518014293526599
2023-05-03,0.005603918916866012,0.005296799846965795
2023-05-04,0.005325027618652726,0.005109268644555031
2023-05-05,0.005392975916949385,0.005356973065020068
2023-05-08,0.005587720744753941,0.005212255680037139
2023-05-09,0.005493670038565864,0.005273620601997103
2023-05-10,0.005369546434281898,0.005276407595897413
2023-05-11,0.00526892238019627,0.00509407901789719
2023-05-12,0.005044813107685771,0.004903541088971144
2023-05-15,0.005042000293101263,0.005039686245976341
2023-05-16,0.004874096541625526,0.004952160704638555
2023-05-17,0.004830449277001386,0.005006262542629354
2023-05-18,0.004823174825811378,0.004845355058412938
2023-05-19,0.00461086865958251,0.004665822331961626
2023-05-22,0.004612614844819356,0.004769425238029322
2023-05-23,0.004386451237938782,0.004590436673154588
2023-05-24,0.00452563366776162,0.004835887932332312
2023-05-25,0.004762928397934844,0.005189300487822076
2023-05-26,0.00462132660817211,0.00499857419269705
2023-05-29,0.005074914624105695,0.00489718643090656
2023-05-30,0.004815453649201354,0.004711183491251517
2023-05-31,0.0046415641863365885,0.004544970806972462
2023-06-01,0.004411330621909468,0.004377908350214885
2023-06-02,0.0044748334967963195,0.004260644101871244
2023-06-05,0.004524292280283971,0.004150571919777356
2023-06-06,0.004418343032922626,0.0041560986282791305
2023-06-07,0.004292324985103885,0.004025911341978295
2023-06-08,0.004653622245854025,0.004630196808604343
2023-06-09,0.004866376214407193,0.004522056301855264
2023-06-12,0.004643650084768192,0.0043604691126164444
2023-06-13,0.004636772236943438,0.004238304675973085
2023-06-14,0.004406906713931784,0.004089523303880202
2023-06-15,0.00430868487510904,0.003967637200952625
2023-06-16,0.005154890131011109,0.004005091155915683
2023-06-19,0.0049084676670996695,0.00389837449147306
2023-06-20,0.004661512957200593,0.003772481847265921
2023-06-21,0.004448868035476178,0.0036762425496790676
2023-06-22,0.004299926180272098,0.003654679337557593
2023-06-23,0.004105825795407753,0.0035536352723849144
2023-06-26,0.003960308994976318,0.003504240508714464
2023-06-27,0.003912821664454993,0.0035762039359812326
2023-06-28,0.003992083196545899,0.0035085955424070574
2023-06-29,0.0038626965666174982,0.0034143582908713354
2023-06-30,0.003984053417755331,0.003715889312378423
2023-07-03,0.004624452782059264,0.00372917021282094
2023-07-04,0.004403555156415945,0.0036205435172475178
2023-07-05,0.0041921294908788395,0.0035106032924454244
2023-07-06,0.004257233443049617,0.003781797378856095
2023-07-07,0.005014381637465989,0.00496193600675675
2023-07-10,0.004847004694853757,0.00487800328721273
2023-07-11,0.004682554235620124,0.004703569179834405
2023-07-12,0.004729128894542946,0.004567101957923083
2023-07-13,0.00504239542812316,0.004480463690254066
2023-07-14,0.0056099231675675485,0.004451514791864376
2023-07-17,0.005322252460230969,0.004304309585122387
2023-07-18,0.005067107768034487,0.004156169875349249
2023-07-19,0.0050526611419534715,0.00405476075332261
2023-07-20,0.004956926955706312,0.003946148890865424
2023-07-21,0.005340449015459972,0.004770462150411735
2023-07-24,0.005084997633939679,0.00462034567191189
2023-07-25,0.004825224824952485,0.004449552736471586
2023-07-26,0.004587818858391394,0.004293816619287763
2023-07-27,0.004362381318968293,0.00414189532707068
2023-07-28,0.005086985755931711,0.0052080367978838225
2023-07-31,0.00501257175764388,0.005029402333221482
2023-08-01,0.004802200914586889,0.004841615992803109
2023-08-02,0.0051303365010463755,0.005362526267836625
2023-08-03,0.005917492067401278,0.0064200554254447975
2023-08-04,0.006456306262922328,0.0071564695272648094
2023-08-07,0.0061636035079966735,0.006855556669234771
2023-08-08,0.0058587023924933646,0.0065662989999771045
2023-08-09,0.0055493874303404744,0.006288952383395017
2023-08-10,0.005344769858828417,0.006120222341779111
2023-08-11,0.005301511474578035,0.0061225004005514665
2023-08-14,0.005042419929953269,0.005884382848554778
2023-08-15,0.004793652084807834,0.005643902057601411
2023-08-16,0.00535539117495335,0.006290432525723351
2023-08-17,0.00549921593457517,0.006484107660344612
2023-08-18,0.005564380805096494,0.006590615065469901
2023-08-21,0.0052754723057730915,0.006311927166902139
2023-08-22,0.005013580080751824,0.006058603641244549
2023-08-23,0.004765798268720004,0.005808535647777581
2023-08-24,0.005885052425898044,0.005740717180727819
2023-08-25,0.006280819934079625,0.006421111300327533
2023-08-28,0.006006190315560829,0.006160406137795322
2023-08-29,0.005762820552738202,0.005915294676859462
2023-08-30,0.006413412776546662,0.005807059521514441
2023-08-31,0.00609754370954243,0.005575615464069348
2023-09-01,0.00578073662692238,0.0053532541167635875
2023-09-04,0.005781656061780568,0.005555589516324823
2023-09-05,0.005497583506067057,0.005362318315763599
2023-09-06,0.005609536965172527,0.005662227215665968
2023-09-07,0.005491265124869637,0.005651354565488742
2023-09-08,0.005213906595964315,0.0054352956923353546
2023-09-11,0.00495235211501012,0.005219457310113607
2023-09-12,0.004712180037593923,0.005015987908411733
2023-09-13,0.00448494664352022,0.0048287712193346224
2023-09-14,0.004266337758185982,0.004645430024715172
2023-09-15,0.004087530542202014,0.004476064169399963
2023-09-18,0.005086298104498083,0.005693161093174276
2023-09-19,0.004873899211598913,0.0054682413794013155
2023-09-20,0.004742954286470451,0.005373101899388222
2023-09-21,0.0047142685261258675,0.005385807367622686
2023-09-22,0.007079892833646613,0.008132593136586326
2023-09-25,0.00668858001808716,0.007774040723343681
2023-09-26,0.006603218546471941,0.007742957054017303
2023-09-27,0.0070091961645548295,0.008249559792018704
2023-09-28,0.006652855291345052,0.007920994095537844
2023-09-29,0.0063210758364371,0.007576976752839002
2023-10-02,0.005975121084547563,0.0072470300465824165
2023-10-03,0.005934078737090215,0.007225796811803926
2023-10-04,0.007458465327904205,0.008907327649058
2023-10-05,0.00741794001928233,0.008553171463128834
2023-10-06,0.007011834073567538,0.008186391893509884
2023-10-09,0.006671109392416509,0.007830697294930801
2023-10-10,0.007112313956773947,0.007585188913807281
2023-10-11,0.006740956117834274,0.007257811812861401
2023-10-12,0.006916898093179255,0.0070153315163450965
2023-10-13,0.007475442120816004,0.007892109732114199
2023-10-16,0.007054466453191428,0.007545467243184577
2023-10-17,0.006657404759841012,0.007216001382481693
2023-10-18,0.006367865350765271,0.006993064558057506
2023-10-19,0.006738764179255931,0.007528689870454492
2023-10-20,0.007390810976051694,0.008379798846242474
2023-10-23,0.007087763077227225,0.008133094574699762
2023-10-24,0.0067316642413570525,0.00777897798494737
2023-10-25,0.006964278298682166,0.007511724646242338
2023-10-26,0.008304628332836106,0.009237075741457802
2023-10-27,0.007861329685673194,0.008859451408137282
2023-10-30,0.007523964977962942,0.008585771525591587
2023-10-31,0.007221388076821442,0.008218630926382002
2023-11-01,0.006850948534379726,0.007859518151967993
2023-11-02,0.007339692107639421,0.007622277524094402
2023-11-03,0.008672288183845018,0.007537191648291689
2023-11-06,0.00845671570996471,0.007253951541820398
2023-11-07,0.007966673506760056,0.006939407144031824
2023-11-08,0.007696138678647558,0.0066713278778661985
2023-11-09,0.007404973046723026,0.006411428517143637
2023-11-10,0.00783377664822225,0.007351823543494681
2023-11-13,0.007852267445594653,0.0071015418498628765
2023-11-14,0.007411392920545241,0.0068054899128043925
2023-11-15,0.008754582553864944,0.006796212934330088
2023-11-16,0.008245667309672473,0.006505751870847247
2023-11-17,0.007850113611808134,0.006245030007405935
2023-11-20,0.0074173552601631,0.00598704303964314
2023-11-21,0.00728030605892445,0.005788489817508739
2023-11-22,0.006874309013793082,0.005559404992290368
2023-11-23,0.006522494677411652,0.005341355937587138
2023-11-24,0.006167881113654016,0.0051372871895439395
2023-11-27,0.005931350118247135,0.00508104632283154
2023-11-28,0.0057799179502445504,0.004911410602658588
2023-11-29,0.005477877345651371,0.0047251203668509335
2023-11-30,0.005335408717613744,0.004572040151483456
2023-12-01,0.005120301752407865,0.004491020170144534
2023-12-04,0.0053158286655531125,0.004401537895473707
2023-12-05,0.005227707348513111,0.0045201905878694635
2023-12-06,0.005211434833473653,0.004396513607016313
2023-12-07,0.004945664903780766,0.004239464193732739
2023-12-08,0.004708201834517869,0.0040934155066129265
2023-12-11,0.0044737591796926435,0.003953484080501038
2023-12-12,0.004257591158405099,0.0038224472817884785
2023-12-13,0.004152601719385603,0.0037148825321736017
2023-12-14,0.006040281647078036,0.003970684275787026
2023-12-15,0.006661457167590105,0.004041593882949456
2023-12-18,0.006299261529807292,0.003907183299092239
2023-12-19,0.005980794772230248,0.0038282242646822495
2023-12-20,0.005860721730931132,0.003749203495652867
2023-12-21,0.005714403355071566,0.003944756046933856
2023-12-22,0.005437794790890552,0.0038204278936375302
2023-12-25,0.005151353946081173,0.0036975547379327245
2023-12-26,0.004884203234808777,0.003582066720860214
2023-12-27,0.004701628332998053,0.0034871581698777015
2023-12-28,0.004896716405257522,0.0034670346536714355
2023-12-29,0.004664896018106104,0.003390616161878884
2024-01-01,0.004754765989553622,0.0038184044069437505
2024-01-02,0.0045210899150159726,0.0037000180030803344
2024-01-03,0.004625423096229936,0.004062672896718019
2024-01-04,0.004687076082984954,0.004325950626709118
2024-01-05,0.0049757145371759305,0.004866743810752293
2024-01-08,0.004777310343751115,0.004746754123950283
2024-01-09,0.005493436898843015,0.004709466502577177
2024-01-10,0.005287900004404428,0.004650260895735784
2024-01-11,0.005015370051284152,0.004478058606470004
2024-01-12,0.004793888983944277,0.004321126003716564
2024-01-15,0.004555948639398089,0.004169988902626718
2024-01-16,0.0043461144758485774,0.004040284259978843
2024-01-17,0.004805653628879289,0.0047841030140156355
2024-01-18,0.004831984170987816,0.004934607164909081
2024-01-19,0.004608559915315881,0.004748422493504136
2024-01-22,0.004878899524373667,0.004639079071011776
2024-01-23,0.004710035431594749,0.004478744246602466
2024-01-24,0.00450350311832535,0.004348057898221636
2024-01-25,0.0043345170989787084,0.004252299990155659
2024-01-26,0.004396734402309212,0.004141988665690079
2024-01-29,0.004249023411085116,0.0040771353217596285
2024-01-30,0.004625486851990039,0.004025104859690664
2024-01-31,0.004431901005673039,0.0038954735474921905
2024-02-01,0.0045748113434799795,0.004261425602667847
2024-02-02,0.0056757420856843824,0.004325739115901074
2024-02-05,0.005374002468378682,0.004173450190863982
2024-02-06,0.006041637474520999,0.005470071637015648
2024-02-07,0.005807851638656467,0.00526582916145801
2024-02-08,0.005557298318827868,0.005067871881223256
2024-02-09,0.005287279834935729,0.004901202579669816
2024-02-12,0.005047177258914105,0.0047196730317250035
2024-02-13,0.004787498461555396,0.004542557726390058
2024-02-14,0.0061814682703823535,0.006480776795393078
2024-02-15,0.006018357330762268,0.006230535527744287
2024-02-16,0.005916363732675472,0.006000655265721744
2024-02-19,0.005734937647848609,0.005918689092513482
2024-02-20,0.005427293076116697,0.005674821509256256
2024-02-21,0.005237791596789295,0.005554678360511787
2024-02-22,0.004985455368902766,0.005351284993362019
2024-02-23,0.0060215008915543685,0.005319081177168766
2024-02-26,0.005840712172715946,0.005131655784656496
2024-02-27,0.005625274001251092,0.005066198832365412
2024-02-28,0.005335535449988608,0.004880711969398863
2024-02-29,0.0050603418174576245,0.004695347705631892
2024-03-01,0.0049220739470905986,0.004538587932482362
2024-03-04,0.004999535086955965,0.004422442449924522
2024-03-05,0.004767218591684704,0.004291186239203831
2024-03-06,0.004537579004034491,0.004149191793982585
2024-03-07,0.0044934874155107855,0.00403369235380815
2024-03-08,0.004575968140554842,0.003945138087595573
2024-03-11,0.004460062014504694,0.003963496011121102
2024-03-12,0.0042593565467412865,0.0038493692876709535
2024-03-13,0.004120785614677003,0.003734805732214307
2024-03-14,0.0040278865252467225,0.0037435654094097907
2024-03-15,0.0042390538366022116,0.004144040946427124
2024-03-18,0.00438466660962695,0.004435401287816991
2024-03-19,0.004206044066119804,0.00427986746441522
2024-03-20,0.004126167050211627,0.004145452095064917
2024-03-21,0.004131719752111858,0.0040305236873602246
2024-03-22,0.0040753568745011855,0.003914506758456663
2024-03-25,0.003887570921597781,0.0037854872150594287
2024-03-26,0.003969068048143775,0.003982326856178696
2024-03-27,0.0037893214094527187,0.00384904812116961
2024-03-28,0.004212284208743374,0.0038089292616121655
2024-03-29,0.0040305590187945835,0.003704469233257356
2024-04-01,0.0038543523156876814,0.003596202180665152
2024-04-02,0.004312177139043924,0.0043097300742197895
2024-04-03,0.0045836216163981916,0.004748222542138796
2024-04-04,0.004362309315999753,0.004570316841418235
2024-04-05,0.004271184039348766,0.004536423596800634
2024-04-08,0.004072793608986519,0.004370737267287624
2024-04-09,0.0038862968346476696,0.004214320909806901
2024-04-10,0.003886475370868841,0.004090171015342386
2024-04-11,0.00538684148632272,0.005950985301315599
2024-04-12,0.005103358422021587,0.005705318654011658
2024-04-15,0.005215513951632386,0.005894287423975416
2024-04-16,0.006447593512318982,0.007365834616593461
2024-04-17,0.0062125672428496245,0.007175026220764577
2024-04-18,0.005871775416078157,0.006864576075011866
2024-04-19,0.005594467616121426,0.006609323128373595
2024-04-22,0.005466875129021049,0.006505864699529042
2024-04-23,0.005331429128072322,0.006249084893432257
2024-04-24,0.005358308396352551,0.006024628224811012
2024-04-25,0.005111622347605474,0.0058096528730712735
2024-04-26,0.005063121476003283,0.005805747646340161
2024-04-29,0.005233875551336894,0.005621720311146822
2024-04-30,0.0050834396078355245,0.005410427239595764
2024-05-01,0.005945461093884535,0.006532705499561692
2024-05-02,0.005628182023533979,0.006260075766382679
2024-05-03,0.005735164654247345,0.006049771572601072
2024-05-06,0.006161596831810714,0.005898532316047118
2024-05-07,0.006177792480510499,0.005707613583272832
2024-05-08,0.0058794340689749935,0.005481697086130728
2024-05-09,0.005620742065447958,0.005335396889051566
2024-05-10,0.005464039738135554,0.0051449983892328955
2024-05-13,0.005180690840657012,0.004948895758213335
2024-05-14,0.0049115807589535,0.004758693818789655
2024-05-15,0.004836595692422928,0.004605121275226831
2024-05-16,0.005663427796378965,0.004600593595142397
2024-05-17,0.005361535663537238,0.004430982952775233
2024-05-20,0.00512643202150166,0.004334630613389608
2024-05-21,0.004864904618262359,0.004183306678700545
2024-05-22,0.004666633282991983,0.004046204460143489
2024-05-23,0.0044651426913935675,0.003946976506411717
2024-05-24,0.004749854789299595,0.0045066545246317605
2024-05-27,0.004654110345801177,0.00436349537528558
2024-05-28,0.004423330992585749,0.004207336250377957
2024-05-29,0.004415343312446589,0.004322737489814269
2024-05-30,0.0048932846054975,0.005044098900378825
2024-05-31,0.004679859734358616,0.004885998088683069
2024-06-03,0.004958473067155265,0.004769721804446605
2024-06-04,0.004991795391136834,0.004632014756969136
2024-06-05,0.004967506702346312,0.004495370384325595
2024-06-06,0.005264208046926874,0.004418017615441613
2024-06-07,0.005000071426389565,0.004270905674449203
2024-06-10,0.005147894971793775,0.004695522729617368
2024-06-11,0.004977163288724735,0.004644071627663938
2024-06-12,0.004864180915272073,0.004493082913993664
2024-06-13,0.004946824975090804,0.004379703140307409
2024-06-14,0.0051230045294831114,0.004291099539215865
2024-06-17,0.004869053297379841,0.0041413413728541276
2024-06-18,0.004622251584587594,0.003998279109781049
2024-06-19,0.004609306846502959,0.003899559294773803
2024-06-20,0.004383220560566964,0.0037724838128508115
2024-06-21,0.004333085793604598,0.003874965536193187
2024-06-24,0.004173172387254409,0.0038074321105396546
2024-06-25,0.003996426941603206,0.003705395140639592
2024-06-26,0.003923859636847137,0.003606704279841087
2024-06-27,0.004023613413023445,0.003860089425700629
2024-06-28,0.0038530988366778486,0.003736776509318833
2024-07-01,0.004401770442835523,0.004532038215586992
2024-07-02,0.004392416070417815,0.0046060382368697415
2024-07-03,0.004518808674777151,0.004481734587522959
2024-07-04,0.004708919814845214,0.004377807514937313
2024-07-05,0.004475486090049406,0.004221085850089376
2024-07-08,0.004584607376355398,0.0041227768687261005
2024-07-09,0.004372257890747474,0.003983469865322003
2024-07-10,0.004179319565248982,0.003869156935241123
2024-07-11,0.004319064325071342,0.00379478812736104
2024-07-12,0.004140662216210254,0.0037067878262833113
2024-07-15,0.004234352757577426,0.0036365453751686498
2024-07-16,0.004100684790522719,0.003612739179535632
2024-07-17,0.004529038948476387,0.0036042660817919765
2024-07-18,0.004922116737435217,0.0044132348988731385
2024-07-19,0.005043761691628929,0.004761789518592203
2024-07-22,0.0051910538298424935,0.005113430238048413
2024-07-23,0.005072861491523449,0.004935920124528837
2024-07-24,0.004846801253349941,0.004786563885069311
2024-07-25,0.006861218842378912,0.007423290785350483
2024-07-26,0.006481401305907084,0.007103881916841078
2024-07-29,0.006612885379863943,0.006860214860749091
2024-07-30,0.006264092295130276,0.006569162058747536
2024-07-31,0.005972182751725407,0.00634843394067644
2024-08-01,0.006624862804222854,0.006214449451219393
2024-08-02,0.006444404607129515,0.006200743750454357
2024-08-05,0.006097409658053359,0.005951379281804833
2024-08-06,0.006795960366647333,0.00702652137520158
2024-08-07,0.006441847797392005,0.006751819980097796
2024-08-08,0.006421850054162855,0.006864753413538657
2024-08-09,0.006774453272834751,0.0066645436826226956
2024-08-12,0.006559420671482835,0.0064043655242347255
2024-08-13,0.006201531518418306,0.0061356302052023755
2024-08-14,0.006739941463225777,0.006007169061377897
2024-08-15,0.0065025486848586085,0.005780595909592659
2024-08-16,0.006442631807088658,0.005591520581551019
2024-08-19,0.006094671915100777,0.005367120034683328
2024-08-20,0.006154579395901201,0.005215966599598767
2024-08-21,0.005863318183611728,0.005018670374946599
2024-08-22,0.005592424294223582,0.004832468201104698
2024-08-23,0.005738662021919691,0.005278675002502722
2024-08-26,0.005784554237963757,0.005124091562624919
2024-08-27,0.005484832924385564,0.004936953855339424
2024-08-28,0.005198781423697885,0.004751405976706219
2024-08-29,0.005054286741745737,0.004737110163271646
2024-08-30,0.0048523203656046145,0.004630088781621777
2024-09-02,0.0046078967661617965,0.0044584484965772475
2024-09-03,0.004393772177920746,0.004310239925734341
2024-09-04,0.004533007212555152,0.00459751165474815
2024-09-05,0.004362546942821061,0.004435157390164846
2024-09-06,0.004157643457471769,0.004275507659477529
2024-09-09,0.004792360760144792,0.00513243222203378
2024-09-10,0.0049517643784323185,0.004985282911722434
2024-09-11,0.00479473200737727,0.004806816333249707
2024-09-12,0.00474786476198581,0.004652422974056508
2024-09-13,0.004565258737217612,0.004487639867017203
2024-09-16,0.004548632347124859,0.0043542960422398615
2024-09-17,0.004450753587937661,0.0042175151477047874
2024-09-18,0.004245314566939105,0.004080399977041652
2024-09-19,0.00445204048830645,0.0044620313132226665
2024-09-20,0.004796762925882906,0.0043806664323279895
2024-09-23,0.004584280555416827,0.004257598276160476
2024-09-24,0.004358396169168061,0.004107695364452772
2024-09-25,0.004149014997520686,0.003966749686754293
2024-09-26,0.0040438717751039525,0.003941843230119573
2024-09-27,0.0038771382279865606,0.0038142273529103727
2024-09-30,0.0037258851824567667,0.003694940523951924
2024-10-01,0.0035652153975572515,0.003579654102441099
2024-10-02,0.0035844704642382496,0.0036705532838285843
2024-10-03,0.003677343269413453,0.0038442408767216246
2024-10-04,0.0038039001082319198,0.004051644269318709
2024-10-07,0.0036375423011971407,0.003914244008240695
2024-10-08,0.004403123260886621,0.004862824081297888
2024-10-09,0.00447165067771497,0.004714018634116537
2024-10-10,0.004275313565468268,0.004540480539334331
2024-10-11,0.004191921304458322,0.004507897555324762
2024-10-14,0.004013137589788182,0.004345827673272585
2024-10-15,0.00401521434959569,0.004215341629381701
2024-10-16,0.0038446329256574463,0.004079156287877167
2024-10-17,0.0037657512442171685,0.003952681823705257
2024-10-18,0.00402354472029337,0.004319352415218225
2024-10-21,0.0038562341898021263,0.004168243293906346
2024-10-22,0.004131876373455921,0.004539047889668645
2024-10-23,0.003963381767480692,0.0043947646253705945
2024-10-24,0.004282293731563582,0.004800872478023246
2024-10-25,0.004143652957400879,0.004627747188898772
2024-10-28,0.003979355837591192,0.004483323891128938
2024-10-29,0.003799398496240278,0.004319923191705732
2024-10-30,0.003653837608621452,0.00416921619928653
2024-10-31,0.003513662143997759,0.004036677217310382
2024-11-01,0.004461728795279748,0.005121880992369146
2024-11-04,0.004296402171043011,0.004972863306694017
2024-11-05,0.00420030102746927,0.004795000030172427
2024-11-06,0.004631197706399107,0.004694053577928029
2024-11-07,0.004677879555844409,0.004557301781605624
2024-11-08,0.004587451994891796,0.004410657011809654
2024-11-11,0.004870392986123459,0.004327493309399456
2024-11-12,0.004717853861446442,0.004297974264074178
2024-11-13,0.005085665330840763,0.0049576213915218425
2024-11-14,0.004987981710539746,0.004971398879377113
2024-11-15,0.004824711177119029,0.004888922664532057
2024-11-18,0.0053069378192615695,0.005597824829661302
2024-11-19,0.005079693067294301,0.00537861220653382
2024-11-20,0.0049957238722624165,0.0051883036231942315
2024-11-21,0.004750317248602441,0.0049941281204832185
2024-11-22,0.004520550038865774,0.004802733571721408
2024-11-25,0.004299438132090647,0.0046207613546904325
2024-11-26,0.005068365727764567,0.004584589679699119
2024-11-27,0.0048083038573571175,0.004415587844706369
2024-11-28,0.0045778518920622175,0.0042584003312247706
2024-11-29,0.0043624197647509225,0.004110249843337525
2024-12-02,0.004554595954648328,0.004030174287158756
2024-12-03,0.004339200080585104,0.003895658078011489
2024-12-04,0.00429424226306514,0.003984453861187421
2024-12-05,0.004538141771350631,0.003920343175829526
2024-12-06,0.004319523636905544,0.003794268161731834
2024-12-09,0.004180931718599467,0.0036841712371502734
2024-12-10,0.0044548161764397,0.004215763798398603
2024-12-11,0.004394856780038588,0.004266587806408335
2024-12-12,0.004183088836095077,0.004116162471367457
2024-12-13,0.004609678333823124,0.004757949318076114
2024-12-16,0.004589476650808047,0.00482423246220556
2024-12-17,0.0044907290695256515,0.0046586943342467445
2024-12-18,0.004303673533850934,0.004518573346482907
2024-12-19,0.0075279294638123315,0.008445368653296051
2024-12-20,0.007543909218574815,0.008572135922972922
2024-12-23,0.007523154753638752,0.008240317438127073
2024-12-24,0.007103639111701417,0.007876484338017943
2024-12-25,0.006966683211366196,0.007563187084373889
2024-12-26,0.006576777789605153,0.007233754737741963
2024-12-27,0.006214426643705782,0.006922521933825789
2024-12-30,0.006380317471652403,0.007201146943038118
2024-12-31,0.006140005983641118,0.007009343936935146
2025-01-02,0.005968741362699582,0.006884591060352595
2025-01-03,0.005677159562467996,0.006620835174275279
2025-01-06,0.005474570268763468,0.006352037176866443
2025-01-07,0.005218279194477156,0.006089350896791276
2025-01-08,0.0055673763012071545,0.006514497872555481
2025-01-09,0.005270988322260069,0.006238703311590806
2025-01-10,0.0050064012092332875,0.005986521750608141
2025-01-13,0.0058185789978544376,0.0068969831752504485
2025-01-14,0.005510651405540575,0.006605397899267805
2025-01-15,0.00521840315839064,0.00632490881652992
2025-01-16,0.006850146359416915,0.006304962871606017
2025-01-17,0.006469510288359602,0.006043144416765325
2025-01-20,0.006341430211260363,0.0058271627506560454
2025-01-21,0.005998904611346777,0.005595310613193794
2025-01-22,0.006470212847305934,0.005490978225233474
2025-01-23,0.006114096902006665,0.005270977896812027
2025-01-24,0.005779863125778038,0.0050626097467863914
2025-01-27,0.005470396892277505,0.004866980775923248
2025-01-28,0.005269229082679104,0.004798445448639349
2025-01-29,0.005101785331432899,0.004633874405860043
2025-01-30,0.004975925114828776,0.0046432356840157805
2025-01-31,0.004840707440802612,0.004488955341952466
2025-02-03,0.004940299440594624,0.004780532674752755
2025-02-04,0.004884024808505229,0.004845730805210902
2025-02-05,0.0049536758450704575,0.0047068810364631255
2025-02-06,0.005279416175931977,0.004617597633698895
2025-02-07,0.0050337261310884895,0.004451732607048371
2025-02-10,0.005318495325968997,0.00504171571469527
