Date,Close,High,Low,Open,Volume
2005-05-24,80.95152282714844,81.17507220589006,80.74829517951173,80.91087936493861,50654100
2005-05-25,80.89054107666016,81.20215294917172,80.49763712807453,80.84989245447677,47608800
2005-05-26,81.32406616210938,81.4324503988392,81.03277609647925,81.1479359630957,43256200
2005-05-27,81.45956420898438,81.45956420898438,81.15472799028016,81.33085305658857,24596100
2005-05-31,80.93798828125,81.4054036682574,80.8837935450393,81.34443846624124,43377200
2005-06-01,81.62890625,81.91342069944405,80.91761495809831,80.96503403300565,69611000
2005-06-02,81.80506896972656,81.85925852809213,81.35797022722885,81.44603795012338,39704500
2005-06-03,81.39183044433594,81.8931186664932,81.10731592648663,81.66279886679408,60999400
2005-06-06,81.31731414794922,81.4256984161554,80.98538054318351,81.25634379784535,36046400
2005-06-07,81.37828063964844,82.1369912024753,81.29699372925859,81.55441089264792,66501300
2005-06-08,81.2292251586914,81.68986460894897,81.0666410568805,81.5814803760328,46881200
2005-06-09,81.61538696289062,81.68312778239337,80.91087106981699,81.11409352832521,56653300
2005-06-10,81.42568969726562,81.73053107855763,81.01923969050186,81.66956073498233,36465300
2005-06-13,81.68311309814453,82.02182230306141,81.16149802832885,81.24956572931431,49383200
2005-06-14,81.87284088134766,82.10316080466211,81.54767756622046,81.59509667797906,33857100
2005-06-15,82.02860260009766,82.13021640741329,81.44602745262675,82.07602685603216,53195600
2005-06-16,82.23863220214844,82.40121124498013,81.91346894819046,82.00830715386682,46564500
2005-06-17,82.54334259033203,82.91062571776524,82.44812161534794,82.66577029947643,51529400
2005-06-20,82.57051849365234,82.86978207936639,82.25764895136147,82.35286989079123,41019400
2005-06-21,82.6181640625,82.74059177794302,82.31889516049388,82.63856781688146,39879800
2005-06-22,82.68617248535156,82.93783087969832,82.34609609852538,82.76098970558563,46310100
2005-06-23,81.52310943603516,82.70657377396459,81.50270568369815,82.51613183328097,62185600
2005-06-24,80.92456817626953,81.62512460663567,80.8293420270173,81.53670143714855,58572500
2005-06-27,81.04019165039062,81.21703279751434,80.76812954462024,80.9177639622516,48183800
2005-06-28,81.72032928466797,81.78154052289881,81.18981113005896,81.2102148761359,41174200
2005-06-29,81.502685546875,81.89037231295359,81.45507507346719,81.86996856565773,42316500
2005-06-30,81.06060028076172,81.83597395594194,80.90416287405013,81.76795972269258,62288800
2005-07-01,81.29863739013672,81.48228149341426,81.08098877121132,81.24422393811727,49737500
2005-07-05,81.95155334472656,82.0603802090571,81.06735842321815,81.10816590276684,51549000
2005-07-06,81.26461029052734,82.06038734583869,81.21699983052967,81.88354627049696,52363600
2005-07-07,81.58425903320312,81.58425903320312,80.43480527733995,80.45520901425618,103268800
2005-07-08,82.51611328125,82.51611328125,81.4278701583312,81.59790830844828,64491200
2005-07-11,82.93780517578125,83.04662688747983,82.50930574012148,82.52291169730395,49688300
2005-07-12,83.15543365478516,83.40708672105613,82.73373729981749,82.97178960135126,51871100
2005-07-13,83.2710952758789,83.33230652809071,82.97182642732358,83.16226835307577,41182300
2005-07-14,83.59756469726562,83.95804477147948,83.3118966405266,83.64517517519664,63638800
2005-07-15,83.54998779296875,83.68602149956479,83.22351727544893,83.51598325818624,56075900
2005-07-18,83.21665954589844,83.40710142068885,83.01261690397382,83.3186834614367,56598400
2005-07-19,83.67237091064453,83.73358734325397,83.2574825969697,83.46152526431186,59165700
2005-07-20,83.95805358886719,84.1552985007686,83.18267990161526,83.37991962436323,69477000
2005-07-21,83.46835327148438,84.07368885433678,83.29831506980328,84.03288134646263,101110900
2005-07-22,84.02606201171875,84.03966278197835,83.40712058726807,83.57715875585521,52607100
2005-07-25,83.78800201416016,84.30491426359215,83.55674742749626,83.93763641920987,57301600
2005-07-26,83.89006805419922,84.01929878399727,83.62480880083362,83.81525599864595,42758800
2005-07-27,84.19606018066406,84.26407437795629,83.6927488937208,83.99881537611115,43181600
2005-07-28,84.72663116455078,84.7742416513416,84.09408887481341,84.31173755573627,47880700
2005-07-29,84.1620864868164,84.76742192319868,83.99885130566294,84.61779270081382,62358100
2005-08-01,84.10087585449219,84.36613497173762,83.96484221157601,84.2233035385403,40418200
2005-08-02,84.60418701171875,84.74701844432741,84.16208675508076,84.25050991990008,45147400
2005-08-03,84.82866668701172,84.84226746116933,84.42057600327394,84.50899400818484,36837200
2005-08-04,84.14849090576172,84.54977849858075,84.04646696531773,84.49537022761002,50855600
2005-08-05,83.57715606689453,84.32532813592918,83.43432463257507,83.96484287123388,53595500
2005-08-08,83.42068481445312,83.93760204132667,83.23704077832348,83.7607609815001,47616000
2005-08-09,83.92402648925781,84.06005492969118,83.57034943063962,83.6995748923056,47170000
2005-08-10,83.88321685791016,84.67899411139176,83.53633759774424,84.21649016088794,72863700
2005-08-11,84.21649169921875,84.35932311738966,83.66556977353771,83.8424057069956,58570200
2005-08-12,83.6995849609375,84.12808445923842,83.48873929615641,84.04646427166848,54776900
2005-08-15,84.21649169921875,84.25050140365806,83.54314210236944,83.80840119170863,36208500
2005-08-16,83.12142944335938,84.01242748323628,83.03980928209799,83.95801923154669,71942100
2005-08-17,83.1146469116211,83.57035310432535,82.99902221325473,83.10784912170728,62275100
2005-08-18,83.10786437988281,83.35951757086448,82.86980677122489,83.01264341208106,53388600
2005-08-19,83.29827880859375,83.53633114948809,83.11463472479537,83.40710051193751,39842100
2005-08-22,83.29827880859375,83.81519616964421,82.89698612895599,83.37309599989652,69912000
2005-08-23,83.141845703125,83.3935040130371,82.40048191937501,83.31868681790519,55168600
2005-08-24,82.4004898071289,83.47513217720974,82.35967712187156,82.93781099216932,79104600
2005-08-25,82.69973754882812,82.75415099262216,82.4412814745339,82.53650240659763,35631100
2005-08-26,82.1352310180664,82.63173951974714,82.08081756361705,82.62494172980544,61956800
2005-08-29,82.76776885986328,82.82898010107722,81.87676545424792,81.89717439047158,56179200
2005-08-30,82.33248138427734,82.50251954889654,81.88357813888923,82.46850984031151,74160200
2005-08-31,83.37311553955078,83.42752899855114,82.12163192830782,82.42770374332004,102945200
2005-09-01,83.3118667602539,83.76076983901868,82.39366204995903,83.3322705021703,74578700
2005-09-02,83.1622543334961,83.57714782572161,83.0058221447797,83.55674407842403,47653400
2005-09-06,84.13484954833984,84.20286893945368,83.42069264400344,83.42749562094501,57251300
2005-09-07,84.27769470214844,84.42732388604624,83.97162297841534,84.0872476524438,41749700
2005-09-08,83.99885559082031,84.33893192924468,83.86962492169006,84.10768250990961,39068700
2005-09-09,84.74703979492188,84.84226077398365,84.20292065587664,84.22332441008214,43093900
2005-09-12,84.57696533203125,84.7946139321721,84.52255188470805,84.64497954660928,33017600
2005-09-13,84.10767364501953,84.62458588875215,84.01244750627662,84.42734101055711,58427500
2005-09-14,83.8016128540039,84.28452064432767,83.67238218153936,84.16209295177,57694600
2005-09-15,83.76078796386719,84.10086424046499,83.5907498255683,84.06005155864977,73156900
2005-09-16,84.35640716552734,84.5203371858917,83.92608890785536,84.21979968376392,75424100
2005-09-19,84.07630920410156,84.39051562104622,83.76893993213038,84.3358705736438,53355300
2005-09-20,83.36600494384766,84.43155808543149,83.24305610356934,84.15150592264776,84480300
2005-09-21,82.58733367919922,83.2430591139832,82.49853410669432,83.18841402494057,94469100
2005-09-22,82.88102722167969,83.09960754597651,82.26628829894103,82.61463896549513,84597200
2005-09-23,82.94932556152344,83.25669498355094,82.58047912834579,82.8127128763237,59368100
2005-09-26,83.04493713378906,83.49574588703713,82.7034132981126,83.34547456554105,70415400
2005-09-27,83.0244369506836,83.32497434773278,82.6624173492269,83.0039411454679,66150800
2005-09-28,83.10641479492188,83.41378939549318,82.7853815329041,83.28400866116927,58620500
2005-09-29,83.78264617919922,83.91925365556659,82.70342939767686,83.02446269950552,66607700
2005-09-30,84.04219055175781,84.04219055175781,83.15422644755803,83.75531176532051,47824200
2005-10-03,83.74165344238281,84.24710732025518,83.63919523722524,83.98755105026468,50994800
2005-10-04,82.799072265625,84.03538737159296,82.75809105675073,83.87145732485365,60776300
2005-10-05,81.71299743652344,82.86051782256328,81.67201624063506,82.8195366266749,106052100
2005-10-06,81.4193115234375,82.14334587601178,80.71577298629519,81.81548057524805,140941800
2005-10-07,81.69935607910156,81.99989880924691,81.3714908088301,81.76082788595401,75661400
2005-10-10,81.0094985961914,81.76768235709311,80.80458730563936,81.74719174916223,52677000
2005-10-11,80.89337158203125,81.54909701020438,80.81823588816576,81.27587677898829,75629800
2005-10-12,80.25811004638672,81.37147599481332,80.19663825072546,80.86602212260476,100510400
2005-10-13,80.21028900146484,80.65427103422178,79.83461069423046,80.23077959799758,99052900
2005-10-14,81.05729675292969,81.15292304640789,80.29911313232233,80.68162351747732,88651000
2005-10-17,81.35782623291016,81.46711117423219,80.90701217044837,81.14608307637032,68109300
2005-10-18,80.47666931152344,81.2553431710864,80.46301065225028,81.24168451181323,74996900
2005-10-19,81.81548309326172,81.82914697063691,79.99857824553567,80.25813459199873,116563800
2005-10-20,80.37425231933594,81.83597453896135,80.12152790896369,81.61739939989332,131966700
2005-10-21,80.68846130371094,81.13244356213528,80.26497486347718,80.79775148908924,96579500
2005-10-24,81.93843078613281,82.02722514285897,80.87970959904192,80.90020020357547,71308400
2005-10-25,81.77445983886719,82.12964229936843,81.24168354249552,81.77445983886719,76594500
2005-10-26,81.53543090820312,82.33459571235655,81.41248207593014,81.63105719872189,80855800
2005-10-27,80.6679458618164,81.53541950465141,80.5518289840326,81.41929741562633,66623100
2005-10-28,81.82913208007812,81.93158508553692,80.66794764287847,80.89335467737057,72322000
2005-10-31,82.05455017089844,82.85372025060462,82.05455017089844,82.1638403467101,77698900
2005-11-01,82.30039978027344,82.58045178376943,82.11597923037168,82.36187677106693,66365100
2005-11-02,83.16108703613281,83.16108703613281,82.05454749274651,82.08187003580765,74012300
2005-11-03,83.51626586914062,83.78265934904158,83.16108324800938,83.43430345493296,84897600
2005-11-04,83.40695190429688,83.64601754799257,83.02444687438377,83.60503635514193,59156000
2005-11-07,83.48893737792969,83.75532561097837,83.22937587099105,83.58456365588351,46765400
2005-11-08,83.48893737792969,83.6187129201577,83.1883946693655,83.28402094731932,42152800
2005-11-09,83.59822082519531,83.9807259301741,83.23620632066309,83.38647767225937,57666800
2005-11-10,84.24715423583984,84.37010310824859,83.16111020559902,83.5641061027343,79048100
2005-11-11,84.53401184082031,84.58865171374866,83.62555685864497,84.2539596928785,34867000
2005-11-14,84.48617553710938,84.71157732785552,84.2744271968003,84.55447926797915,45092200
2005-11-15,84.17882537841797,84.75941507628582,83.91926904123667,84.39057378022268,69592500
2005-11-16,84.3495864868164,84.3905729058093,84.00123579845041,84.2676240713148,51133000
2005-11-17,85.13508605957031,85.14191799741475,84.11051425505568,84.47936073002995,55717500
2005-11-18,85.46976470947266,85.57222291617242,84.92332962580868,85.42195157451154,72437200
2005-11-21,85.90007781982422,86.00253601422003,85.36730146245434,85.48341831752414,50021200
2005-11-22,86.2689437866211,86.41920993312499,85.66785835563981,85.76348463579748,66438800
2005-11-23,86.76756286621094,87.02712437038907,86.20746386790623,86.23478640577977,50854700
2005-11-25,86.83586120605469,86.89733821525802,86.61728612789791,86.73340820945067,15270000
2005-11-28,86.22115325927734,86.93151860925458,86.09137246878016,86.91785994189621,54498500
2005-11-29,86.12549591064453,86.73341325623332,86.12549591064453,86.50800622810681,51738900
2005-11-30,85.66101837158203,86.41919655799106,85.57905076788671,86.17330416938636,56007200
2005-12-01,86.53533935546875,86.76757313802463,86.05037597609451,86.07769330596074,65468200
2005-12-02,86.64459228515625,86.8016955356525,86.4055266528706,86.58994722313669,46699400
2005-12-05,86.460205078125,86.56266330613823,86.18698487383702,86.54216749154202,59273400
2005-12-06,86.6241455078125,87.25254840519,86.4943647226775,86.78124883777816,57935200
2005-12-07,86.1186752319336,86.65828366538202,85.84545504634379,86.58997471055336,66816500
2005-12-08,86.06404876708984,86.62414792363231,85.70886609687088,86.21432016222805,62608600
2005-12-09,86.28941345214844,86.59678281933172,85.94105768109792,86.17329659887831,50744500
2005-12-12,86.37142181396484,86.65147400929874,86.03672973645611,86.54901576195114,48389900
2005-12-13,86.95877838134766,87.22516649809937,86.26207220166756,86.35086650350513,88630900
2005-12-14,87.30032348632812,87.4915760054997,86.84268278527608,86.87683725423115,64375000
2005-12-15,87.0476303100586,87.4301354852089,86.87003638820646,87.32084531445614,55900300
2005-12-16,86.76748657226562,87.45415550351883,86.76748657226562,87.39922073169022,46238300
2005-12-19,86.32112121582031,87.1176594184851,86.30739014699034,87.0215262200761,48733000
2005-12-20,86.40351867675781,86.92538308596127,86.16318569372122,86.42411789832293,46603200
2005-12-21,86.54083251953125,87.04210284297002,86.38290169409325,86.67130121443964,51806900
2005-12-22,86.99406433105469,86.99406433105469,86.5751959806223,86.73312685702791,32247900
2005-12-23,87.04214477539062,87.11081061252442,86.80867464249464,87.05587584727036,27977300
2005-12-27,86.15634155273438,87.24127959438502,86.09453863194791,87.17947667359856,44499500
2005-12-28,86.34859466552734,86.51339369740987,86.17692747931358,86.3417265111961,30764300
2005-12-29,85.96407318115234,86.49280587931474,85.87480287967414,86.32800682569973,32788900
2005-12-30,85.49713134765625,85.87479603370255,85.39412998278289,85.69626592271355,44645600
2006-01-03,87.00092315673828,87.20692586456337,85.41472011863114,85.96405718025372,73256700
2006-01-04,87.41293334960938,87.5433968487532,87.00092791144262,87.11079742531822,51899600
2006-01-05,87.46786499023438,87.61206480154529,87.12453060934168,87.3099341087892,47307500
2006-01-06,88.19574737548828,88.2918805938584,87.45414377188966,87.90734772037798,62885900
2006-01-09,88.42232513427734,88.62145443289053,88.15452477946258,88.18198691530394,43527400
2006-01-10,88.51161193847656,88.5665467046517,88.07214428681077,88.16141459156228,44960800
2006-01-11,88.7931137084961,88.88238397808216,88.39484466891437,88.59398442757082,49598900
2006-01-12,88.44292449951172,88.77252251880499,88.19572336560874,88.63519088391047,40509200
2006-01-13,88.36051177978516,88.51157971233069,88.03091378047283,88.28498829124386,44856700
2006-01-17,88.12020874023438,88.18200641784385,87.7631380289334,88.03093844297553,52066600
2006-01-18,87.76998138427734,88.51157950038717,87.31678282659166,87.60518238501581,75067600
2006-01-19,88.1064682006836,88.42234044508085,87.76313381568974,87.98287285139808,81530400
2006-01-20,86.49967956542969,88.10648222836839,86.49967956542969,88.08588300020782,114957800
2006-01-23,86.80863952636719,87.0833080026601,86.60950501202645,86.66443975505811,67017400
2006-01-24,86.89793395996094,87.30993416954551,86.8086636679919,86.95286347940315,53008800
2006-01-25,86.97344970703125,87.33051508344013,86.41037641072381,87.23438189598906,87747700
2006-01-26,87.45409393310547,87.66695947549215,87.04209391218807,87.37855998473641,71294000
2006-01-27,88.26438903808594,88.34679640596421,87.5159226786432,87.66012771413064,65771200
2006-01-30,88.19574737548828,88.44981149309463,88.13394969462215,88.19574737548828,33709600
2006-01-31,87.55026245117188,88.26439331508078,87.54339429703815,88.11333583507177,72937000
2006-02-01,88.16139221191406,88.18885434916277,87.70132544943682,87.76999127029119,63561000
2006-02-02,87.13825225830078,87.98971991278201,87.06958644144788,87.96225777713366,83626900
2006-02-03,86.70565032958984,88.16138979050481,86.61638528881751,86.91852117891798,86040400
2006-02-06,86.93224334716797,87.06958020991064,86.63697564085328,86.82237909583947,45511900
2006-02-07,86.16317749023438,86.97344664080318,86.10824274538025,86.78117503381371,71208100
2006-02-08,86.94598388671875,87.96225576503942,86.24557894978892,86.41724610742739,59422200
2006-02-09,86.80176544189453,87.61889737415373,86.77429807391353,87.15196259620643,62023300
2006-02-10,86.95972442626953,87.29619062500785,86.14258699046712,86.81552462681024,64508700
2006-02-13,86.80176544189453,87.06269757941678,86.48589332954552,86.93222889122328,52308700
2006-02-14,87.721923828125,87.91419022021462,86.66445343276584,86.83612060268389,90964400
2006-02-15,88.03093719482422,88.11334457486952,87.37173578200031,87.6738717274531,85471300
2006-02-16,88.69015502929688,88.72449056883386,88.01721198312573,88.12708151854987,61017900
2006-02-17,88.44981384277344,88.69015213395079,88.29188293934175,88.6146181405295,40342600
2006-02-21,88.23006439208984,88.85492494145979,88.09272227090432,88.65579563011322,46456300
2006-02-22,88.76565551757812,89.02658246854523,88.33991384795412,88.42232120728256,42326700
2006-02-23,88.63519287109375,89.01972564851239,88.08585584146753,88.76566159437486,43423200
2006-02-24,88.86181640625,88.9098777762531,88.41547537708888,88.6558136603091,36777400
2006-02-27,88.89613342285156,89.2943920435663,88.77252760994517,88.85492450006095,35858600
2006-02-28,88.05155181884766,89.20516104161646,87.9828912141592,88.71762150296871,74394800
2006-03-01,88.83431243896484,88.91671979490361,88.23691411649756,88.30558516682467,48641600
2006-03-02,88.82744598388672,88.86864442134812,88.31244456015773,88.51157383379805,60642300
2006-03-03,88.41545104980469,89.31499577698139,88.33991707966716,88.35365338634635,73402500
2006-03-06,88.0103530883789,88.70388491668389,87.79061924635661,88.67642277044064,57478400
2006-03-07,87.87297821044922,87.93477586742387,87.48157733301336,87.79744424823656,61780800
2006-03-08,88.05838775634766,88.19571938504393,87.33051545543303,87.68758083336287,66692400
2006-03-09,87.46786499023438,88.36053123723529,87.46786499023438,88.08586792361463,56313600
2006-03-10,88.2987060546875,88.47037319165254,87.50904141574048,87.69443961856201,60490800
2006-03-13,88.46353912353516,88.69014107554497,88.25753639645951,88.47040203926856,45479100
2006-03-14,89.39053344726562,89.42486898054341,88.31246895093197,88.38114001748755,69877300
2006-03-15,89.78878021240234,89.8574512618493,89.16391976445173,89.36991195733046,53398900
2006-03-16,89.97420501708984,90.27634094199196,89.84373627881543,89.96046870839423,65526400
2006-03-17,90.0493392944336,90.24237026994626,89.88389018365085,90.09070157212928,47286800
2006-03-20,89.904541015625,90.24233984920038,89.76666329665163,90.06309986647457,45538500
2006-03-21,89.33929443359375,90.30446021542292,89.24277890735117,89.87702529686003,87102700
2006-03-22,89.88386535644531,89.97348009356669,89.24271867105841,89.28408093732925,51605700
2006-03-23,89.69773864746094,89.89076959980251,89.38751108258326,89.80114432928751,46704200
2006-03-24,89.76669311523438,90.01487729958619,89.4426745823473,89.61502441816386,43209200
2006-03-27,89.63568115234375,89.8149211458087,89.4426502303365,89.64257135691676,32523000
2006-03-28,89.08418273925781,89.98729418327048,88.96698611486065,89.57365037530484,82079900
2006-03-29,89.64258575439453,89.9666042511036,89.1324265103552,89.21516157550086,61505700
2006-03-30,89.48404693603516,90.29753320337895,89.31169708081143,89.6977590734085,70571700
2006-03-31,89.50471496582031,89.78737121163779,89.18758665012774,89.6357025197064,62925600
2006-04-03,89.4357681274414,90.221682907645,89.27031902807127,89.6701718838799,61624700
2006-04-04,90.0079574584961,90.12515405963408,89.18068052614754,89.43575486277747,54809300
2006-04-05,90.31825256347656,90.50439343131754,89.88393789772066,90.04249688619012,50607200
2006-04-06,90.2216796875,90.4560834355723,89.75289323015166,90.20789927597666,57906200
2006-04-07,89.30482482910156,90.58710858159925,89.17384773366567,90.35271522841457,80180900
2006-04-10,89.44267272949219,89.67706597669132,89.11175347761217,89.44267272949219,41496500
2006-04-11,88.68431091308594,89.66325649539516,88.41544565117985,89.51848855712092,72799400
2006-04-12,88.84980773925781,89.0221576080758,88.66366693550205,88.77397337620185,43033700
2006-04-13,88.73258209228516,89.10485305873442,88.45681608065816,88.64984702909818,51051800
2006-04-17,88.69810485839844,89.14621013701402,88.25688978489798,88.81530146173795,64167700
2006-04-18,90.1045150756836,90.2699747473132,88.88427498099455,88.88427498099455,92531800
